age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,original_label,original_prediction,final_prediction,IsCorrect,IsAdversarial,score_before_attack,score_after_attack
52,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1,1,1,True,False,0.9957129709464188,0.9957129709464188
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.7239827007281605,0.7239827007281605
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,40,United-States,1,1,1,True,False,0.9860073829442567,0.9860073829442567
46,Federal-gov,7th-8th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0,1,True,True,0.4559390230464347,0.6241702196406137
70,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,Cambodia,0,0,1,True,True,0.45214438139485685,0.8192909058072076
28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1,1,1,True,False,0.9940553887709437,0.9940553887709437
35,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0,0,False,False,0.3209913358505884,0.3209913358505884
72,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,2290,0,45,United-States,0,0,0,True,False,0.1665204758693065,0.1665204758693065
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9084018604915087,0.9084018604915087
67,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.8411946903015023,0.8411946903015023
27,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.10917213285747972,0.10917213285747972
68,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,24,United-States,1,0,0,False,False,0.0294748822010536,0.0294748822010536
51,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,60,United-States,1,1,1,True,False,0.9977600762143173,0.9977600762143173
37,Private,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,Canada,0,0,1,True,True,0.10262801326430909,0.5344866362958627
25,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0,0,0,True,False,0.01133467023089899,0.01133467023089899
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.8720428305096892,0.8720428305096892
51,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7298,0,40,El-Salvador,1,1,1,True,False,0.9895104087281342,0.9895104087281342
49,Private,HS-grad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0,0,0,True,False,0.057367002833970476,0.057367002833970476
60,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,1,1,1,True,False,0.994475823641321,0.994475823641321
28,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,0,0,0,True,False,0.009748188990904509,0.009748188990904509
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Philippines,1,1,0,True,True,0.6277585729305433,0.4948875020421437
39,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,25,Philippines,1,1,0,True,True,0.8436102645216422,0.13376429223143127
39,Self-emp-inc,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,Canada,0,0,1,True,True,0.4690912176120815,0.6465569312098388
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,1,1,1,True,False,0.9635885129289677,0.9635885129289677
18,Self-emp-not-inc,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.009473502770383118,0.009473502770383118
44,Federal-gov,Prof-school,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,China,0,0,1,True,True,0.2250589954440797,0.6035633683645989
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,1,0,0,False,False,0.42076071830156814,0.42076071830156814
53,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,40,Yugoslavia,1,1,0,True,True,0.9384606457246125,0.4943837648324955
50,Private,Some-college,10,Widowed,Protective-serv,Not-in-family,White,Male,0,0,40,Cambodia,0,0,1,True,True,0.1653146069336313,0.9097587852053088
25,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,45,United-States,1,1,1,True,False,0.9824558788357192,0.9824558788357192
30,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.8612857007072527,0.8612857007072527
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,0,0,0,True,False,0.17319819707970663,0.17319819707970663
48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,1,1,False,False,0.658256340334831,0.658256340334831
27,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0,0,0,True,False,0.014592620606036734,0.014592620606036734
54,Local-gov,11th,9,Married-civ-spouse,Priv-house-serv,Wife,White,Male,0,0,48,United-States,1,1,0,True,True,0.6235377672434521,0.479826022506123
40,Private,Masters,14,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,3137,0,43,Laos,1,1,0,True,True,0.9718935531427525,0.29674199324312256
41,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,0,0,0,True,False,0.1704173532104048,0.1704173532104048
21,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,16,United-States,0,0,0,True,False,0.005667589967023171,0.005667589967023171
40,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,24,United-States,1,1,1,True,False,0.9959819032266318,0.9959819032266318
49,Private,Masters,14,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,France,0,0,1,True,True,0.2872596180782298,0.6821433764614897
40,Private,Preschool,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Canada,0,0,1,True,True,0.2400171264243405,0.5323548074998236
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,35,United-States,0,0,0,True,False,0.019498849675435696,0.019498849675435696
50,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,53,Thailand,1,1,0,True,True,0.7627872695871466,0.20719714559293076
43,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,92,United-States,1,0,0,False,False,0.39468675411786364,0.39468675411786364
43,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,2547,40,United-States,1,1,1,True,False,0.9443414891629647,0.9443414891629647
36,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.05189423101644221,0.05189423101644221
54,Private,7th-8th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2977,0,40,Ecuador,1,1,0,True,True,0.9287644914298222,0.43398477980349676
38,Private,12th,5,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,56,Puerto-Rico,0,0,1,True,True,0.08120665215345779,0.5407674291509077
38,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.1400955939971832,0.1400955939971832
39,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.07541943351176547,0.07541943351176547
44,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,1,0,0,False,False,0.23216214000454205,0.23216214000454205
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0,1,1,False,False,0.5742354345237103,0.5742354345237103
46,Federal-gov,Bachelors,12,Separated,Exec-managerial,Own-child,White,Male,0,0,69,England,1,1,0,True,True,0.7612827017594683,0.3658778853248703
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,0,1,1,False,False,0.7239811581190964,0.7239811581190964
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0,0,True,False,0.007047824309546282,0.007047824309546282
40,Self-emp-not-inc,Masters,15,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,0,0,1,True,True,0.33597415117364315,0.624276663092439
44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1,0,0,False,False,0.09830167440212788,0.09830167440212788
45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0,0,0,True,False,0.07436423200179514,0.07436423200179514
39,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.27687357679963415,0.27687357679963415
56,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0,0,False,False,0.279659832205254,0.279659832205254
59,Private,HS-grad,9,Separated,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,39,United-States,1,1,0,True,True,0.6966317313843048,0.41227971091397886
24,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,0,0,True,False,0.022674387843089516,0.022674387843089516
33,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.04594699791799162,0.04594699791799162
44,Federal-gov,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,Taiwan,1,1,0,True,True,0.7799012949521755,0.44885195739175604
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,1,1,1,True,False,0.9955742443733946,0.9955742443733946
49,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,25,United-States,0,0,0,True,False,0.08125467434423436,0.08125467434423436
45,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,0,0,0,True,False,0.21560369257507658,0.21560369257507658
69,Private,5th-6th,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,37,China,1,1,0,True,True,0.8510762368463785,0.4796236397685973
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,1,1,1,True,False,0.9660201069217865,0.9660201069217865
21,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,0,0,0,True,False,0.004248869412832724,0.004248869412832724
23,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,0,0,True,False,0.012793771261872849,0.012793771261872849
45,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,Philippines,1,1,0,True,True,0.7338334149866366,0.30907689308241676
42,Self-emp-not-inc,Prof-school,14,Married-AF-spouse,Transport-moving,Not-in-family,White,Female,0,2205,50,Laos,1,1,0,True,True,0.6510075591290418,0.35886306498223236
36,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,1,0,0,False,False,0.16133487952662,0.16133487952662
37,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,0,1,1,False,False,0.7797538943137483,0.7797538943137483
59,Private,5th-6th,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,India,1,1,0,True,True,0.770185578959281,0.4944261320471907
27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0,0,0,True,False,0.01671158307403911,0.01671158307403911
47,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,1,1,1,True,False,0.9948148208517292,0.9948148208517292
64,Private,Masters,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,39,England,1,1,0,True,True,0.9444305239643664,0.4916509321690932
75,Self-emp-not-inc,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,15831,0,50,United-States,1,1,1,True,False,0.9858068781978868,0.9858068781978868
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,42,Hungary,0,0,1,True,True,0.2615009817685358,0.5407239099621511
28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Iran,0,0,1,True,True,0.3096291484812865,0.5331951488899027
38,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,58,Laos,1,1,0,True,True,0.6454694777806415,0.48467892696236176
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,0,0,0,True,False,0.00331172882526304,0.00331172882526304
49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,1,1,True,False,0.9416463130698239,0.9416463130698239
61,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.20554089061719524,0.20554089061719524
55,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,3464,0,40,United-States,0,1,1,False,False,0.7732242443065324,0.7732242443065324
54,Private,9th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,0,0,1,True,True,0.2864651480755798,0.5092273134383807
54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9282242311207267,0.9282242311207267
30,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,1,1,False,False,0.9389100955401128,0.9389100955401128
41,Private,Bachelors,12,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,0,0,35,Haiti,1,1,0,True,True,0.9259982872960634,0.27810817769346063
48,Private,Some-college,9,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,Philippines,1,1,0,True,True,0.7747327485999459,0.2688829301685578
29,Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,20,France,0,0,0,True,False,0.006693993986837498,0.006693993986837498
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0,0,True,False,0.03255381906526259,0.03255381906526259
33,Private,11th,10,Married-spouse-absent,Craft-repair,Husband,White,Male,0,1876,47,Italy,1,1,0,True,True,0.9041625190403759,0.4512060486080131
63,Local-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,36,Outlying-US(Guam-USVI-etc),1,1,0,True,True,0.5339874355367177,0.4115847149392014
34,Private,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,60,United-States,1,0,0,False,False,0.396214802051387,0.396214802051387
42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,True,False,0.9160934337116213,0.9160934337116213
32,Private,Some-college,10,Married-spouse-absent,Sales,Husband,White,Male,0,0,40,United-States,1,1,0,True,True,0.5560923776480649,0.3121956932150478
31,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,China,1,1,0,True,True,0.9116750523415589,0.335819878927667
47,Private,9th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,51,South,1,1,0,True,True,0.6890889277982466,0.31119329429024867
38,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,70,United-States,0,0,0,True,False,0.0193008127384058,0.0193008127384058
29,Private,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,72,Scotland,1,1,0,True,True,0.6400916777517731,0.47885745065255564
39,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,1,1,False,False,0.8660123783066347,0.8660123783066347
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1,1,1,True,False,0.9563241524154771,0.9563241524154771
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,1,0,0,False,False,0.24399329322169536,0.24399329322169536
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2001,40,Laos,1,1,0,True,True,0.971900698194896,0.2778671643045464
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.7438688832665198,0.7438688832665198
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,1,1,0,True,True,0.9498185911946124,0.3030137941041976
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1,0,0,False,False,0.3592611713161589,0.3592611713161589
45,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,1,1,True,False,0.9750688173874105,0.9750688173874105
31,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,0,0,0,True,False,0.006757690182809482,0.006757690182809482
41,Private,Masters,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,Japan,0,0,1,True,True,0.32998149950052535,0.6673446976805938
39,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,30,United-States,1,1,0,True,True,0.9375947910052463,0.17350337234136617
47,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0,0,True,False,0.057406320154719734,0.057406320154719734
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,1,1,1,True,False,0.9179622415419212,0.9179622415419212
26,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,0,1,1,False,False,0.8663564481000345,0.8663564481000345
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1,1,False,False,0.6624028566316802,0.6624028566316802
